year,country,continent,income_level,inflow,outflow,net_flow
2016,Belize,America,Upper middle income,110954806.24736336,-96009687.64006808,14945118.607295275
2016,Botswana,Africa,Upper middle income,160951147.17076406,-178605568.29990512,-17654421.129141062
2016,Brazil,America,Upper middle income,19916108720.355362,-24023048969.533638,-4106940249.178276
2016,Bulgaria,Europe,Upper middle income,4048119051.719635,-733889542.223769,3314229509.495866
2016,Colombia,America,Upper middle income,8053404614.571991,-5994238813.821292,2059165800.750699
2016,Congo Republic,Africa,Lower middle income,833121046.9478796,-504469973.5195608,328651073.42831874
2016,Costa Rica,America,Upper middle income,1388840560.5074444,-1029848199.5634186,358992360.94402575
2016,Cote d'Ivoire,Africa,Lower middle income,1788723918.3696365,-1082724577.4619317,705999340.9077048
2016,Dominica,America,Upper middle income,20137416.893871278,-28672169.39458399,-8534752.500712711
2016,Dominican Republic,America,Upper middle income,2777026591.6751447,-2074490643.8453841,702535947.8297606
2016,Ecuador,America,Upper middle income,8416286874.394295,-3430576112.0199084,4985710762.374386
2016,Egypt,Africa,Lower middle income,15879409887.75227,-6274992739.994358,9604417147.757912
2016,El Salvador,America,Lower middle income,685967958.3080772,-1154796725.8765402,-468828767.56846297
2016,Fiji,Oceania,Upper middle income,225302605.20815316,-69905558.54967363,155397046.6584795
2016,Gabon,Africa,Upper middle income,685793881.3287961,-510341238.36704487,175452642.96175128
2016,Grenada,America,Upper middle income,32626694.770057768,-50857450.0589176,-18230755.28885983
2016,Guatemala,America,Upper middle income,1462987850.910668,-828670805.9259274,634317044.9847405
2016,India,Asia,Lower middle income,14330046986.494158,-25643776555.108334,-11313729568.614176
2016,Indonesia,Asia,Lower middle income,31632005823.724426,-18225337265.21675,13406668558.507675
2016,Iran,Asia,Lower middle income,188362389.23524886,-1392580534.1930876,-1204218144.9578388
2016,Iraq,Asia,Upper middle income,7158972809.616008,-1922380775.3695216,5236592034.246487
2016,Jamaica,America,Upper middle income,1325352312.130493,-2048688546.559898,-723336234.429405
2016,Jordan,Asia,Upper middle income,6325676247.36195,-2006314818.3086784,4319361429.053271
2016,Kazakhstan,Asia,Upper middle income,2509906156.1238866,-1708031585.0627422,801874571.0611444
2016,Lebanon,Asia,Lower middle income,3871198530.0511265,-3011082451.5032277,860116078.5478988
2016,Lesotho,Africa,Lower middle income,198594493.2039265,-64547340.60337563,134047152.60055088
2016,Liberia,Africa,Low income,905932285.212096,-5296442.240585138,900635842.9715109
2016,Maldives,Asia,Upper middle income,391243345.06769323,-104666447.43631913,286576897.6313741
2016,Mauritius,Africa,Upper middle income,125507601.28337617,-133071450.69314654,-7563849.4097703695
2016,Mexico,America,Upper middle income,55274717708.69633,-51663989401.842705,3610728306.8536224
2016,Moldova,Europe,Upper middle income,608359460.3128102,-84425403.65559742,523934056.65721273
2016,Mongolia,Asia,Lower middle income,1661026993.9625425,-246034455.70574245,1414992538.2568002
2016,Montenegro,Europe,Upper middle income,550322132.6317545,-556440014.6052365,-6117881.973482013
2016,Morocco,Africa,Lower middle income,4319801123.969287,-3142297499.1948066,1177503624.7744803
2016,Nigeria,Africa,Lower middle income,3188838367.13622,-379222276.4201519,2809616090.7160683
2016,North Macedonia,Europe,Upper middle income,1116265228.281018,-459631968.5184195,656633259.7625985
2016,Pakistan,Asia,Lower middle income,8317195069.386632,-3520966015.403887,4796229053.982745
2016,Paraguay,America,Upper middle income,1180453917.3731709,-426808746.69416136,753645170.6790094
2016,Peru,America,Upper middle income,2643663620.422513,-2054592730.904085,589070889.5184281
2016,Philippines,Asia,Lower middle income,4108174001.1717215,-6653115400.224138,-2544941399.052417
2016,Serbia,Europe,Upper middle income,1878484144.670776,-2081640609.1830275,-203156464.51225162
2016,South Africa,Africa,Upper middle income,16030722055.548307,-6897076838.131489,9133645217.416819
2016,Sri Lanka,Asia,Lower middle income,3670739470.640001,-1814887875.05088,1855851595.5891209
2016,St. Lucia,America,Upper middle income,37792430.21216406,-52125688.93392574,-14333258.721761681
2016,St. Vincent and the Grenadines,America,Upper middle income,31163847.342812266,-33032002.795392904,-1868155.4525806382
2016,Suriname,America,Upper middle income,1038813616.7963258,-175466634.12002826,863346982.6762975
2016,Thailand,Asia,Upper middle income,1633279205.405664,-881620809.3221062,751658396.0835577
2016,Tunisia,Africa,Lower middle income,2387332005.9046674,-1665455008.2174737,721876997.6871936
2016,Turkmenistan,Asia,Upper middle income,3964715822.000697,-2633786269.146961,1330929552.853736
2016,Türkiye,Asia,Upper middle income,13656230153.74007,-10082094178.117775,3574135975.6222954
2016,Uzbekistan,Asia,Lower middle income,905644426.773095,-299107240.9756084,606537185.7974865
2016,Vietnam,Asia,Lower middle income,6762859902.27291,-4197520683.0085793,2565339219.264331
2017,Algeria,Africa,Lower middle income,277375586.44070536,-187051010.7857007,90324575.65500465
2017,Angola,Africa,Lower middle income,7956112383.095795,-8469835403.827464,-513723020.7316694
2017,Argentina,America,Upper middle income,40315066118.76962,-29655006931.663895,10660059187.105728
2017,Armenia,Asia,Upper middle income,1040523803.4294155,-311738147.2912254,728785656.13819
2017,Azerbaijan,Asia,Upper middle income,5181679188.199118,-2754270559.281698,2427408628.9174194
2017,Belarus,Europe,Upper middle income,5789814565.133513,-3312420176.368851,2477394388.7646623
2017,Belize,America,Upper middle income,136000687.60809803,-94466547.990227,41534139.61787103
2017,Botswana,Africa,Upper middle income,130002422.38184646,-188780545.01183215,-58778122.62998569
2017,Brazil,America,Upper middle income,26652171800.523968,-25853765236.914104,798406563.6098633
2017,Bulgaria,Europe,Upper middle income,411175255.3060949,-2183656272.545491,-1772481017.2393963
2017,Colombia,America,Upper middle income,7740455150.777172,-9595097426.931038,-1854642276.1538658
2017,Congo Republic,Africa,Lower middle income,1198278300.7937458,-503326741.8983534,694951558.8953924
2017,Costa Rica,America,Upper middle income,666364502.4537001,-1121482122.3046823,-455117619.8509822
2017,Cote d'Ivoire,Africa,Lower middle income,4195901445.3780084,-1799942502.6397042,2395958942.738304
2017,Dominica,America,Upper middle income,33693835.8542794,-32052140.433640722,1641695.4206386767
2017,Dominican Republic,America,Upper middle income,2550397513.420848,-1755352274.078555,795045239.3422928
2017,Ecuador,America,Upper middle income,9969803775.662102,-5125212748.697498,4844591026.964603
2017,Egypt,Africa,Lower middle income,23907708274.149963,-9338637524.980183,14569070749.16978
2017,El Salvador,America,Lower middle income,1371290652.31489,-1158096640.0969713,213194012.21791863
2017,Fiji,Oceania,Upper middle income,208814662.67823714,-54010786.97709451,154803875.70114264
2017,Gabon,Africa,Upper middle income,1612619541.5993214,-812833552.0330575,799785989.5662639
2017,Grenada,America,Upper middle income,21418204.305296883,-58642272.60413,-37224068.29883312
2017,Guatemala,America,Upper middle income,1189969222.5885746,-930420214.1157471,259549008.47282755
2017,India,Asia,Lower middle income,42593995460.05937,-14837931733.780527,27756063726.278847
2017,Indonesia,Asia,Lower middle income,31767979245.2932,-20165601211.00234,11602378034.290863
2017,Iran,Asia,Lower middle income,249928039.1425623,-272815439.1858663,-22887400.043303996
2017,Iraq,Asia,Upper middle income,7887525206.19726,-1792877586.181743,6094647620.015517
2017,Jamaica,America,Upper middle income,1317987510.396774,-1403424202.5340726,-85436692.13729858
2017,Jordan,Asia,Upper middle income,6136478183.277935,-1002043122.9544307,5134435060.323504
2017,Kazakhstan,Asia,Upper middle income,1174692304.7531042,-2270120979.1508617,-1095428674.3977575
2017,Lebanon,Asia,Lower middle income,4809374277.721336,-3231300807.5646195,1578073470.1567168
2017,Lesotho,Africa,Lower middle income,191538880.35635057,-51890546.854144804,139648333.50220576
2017,Liberia,Africa,Low income,732080160.1680746,-10599997.395162057,721480162.7729125
2017,Maldives,Asia,Upper middle income,458931509.0844933,-124140165.33833958,334791343.7461537
2017,Mauritius,Africa,Upper middle income,109086294.2475547,-250855652.52234313,-141769358.27478844
2017,Mexico,America,Upper middle income,42829959045.9225,-43805171209.42864,-975212163.5061417
2017,Moldova,Europe,Upper middle income,538598618.0328335,-99286564.85536103,439312053.1774724
2017,Mongolia,Asia,Lower middle income,3195167321.719015,-367512716.18683475,2827654605.5321803
2017,Montenegro,Europe,Upper middle income,586498133.8345559,-331775772.2060319,254722361.62852395
2017,Morocco,Africa,Lower middle income,4453950133.370575,-3406582502.830366,1047367630.5402088
2017,Nigeria,Africa,Lower middle income,10946267329.990742,-399164808.70787716,10547102521.282864
2017,North Macedonia,Europe,Upper middle income,477098974.08922124,-414999960.0375964,62099014.051624835
2017,Pakistan,Asia,Lower middle income,12321791129.546886,-5405401575.948055,6916389553.598831
2017,Paraguay,America,Upper middle income,1095571611.972318,-423171285.80007803,672400326.1722399
2017,Peru,America,Upper middle income,3105264386.7773356,-4851684147.1363735,-1746419760.3590379
2017,Philippines,Asia,Lower middle income,4273803492.22644,-5580127241.053522,-1306323748.8270822
2017,Serbia,Europe,Upper middle income,2119346117.753276,-3352878423.7398167,-1233532305.9865406
2017,South Africa,Africa,Upper middle income,18832980695.222385,-5753412446.701152,13079568248.521233
2017,Sri Lanka,Asia,Lower middle income,3992210637.623631,-2950552203.32304,1041658434.300591
2017,St. Lucia,America,Upper middle income,34328296.07360279,-48252826.81336721,-13924530.739764422
2017,St. Vincent and the Grenadines,America,Upper middle income,47522419.45884968,-34395845.70465509,13126573.754194595
2017,Suriname,America,Upper middle income,227053019.6819533,-147551268.0990898,79501751.58286351
2017,Thailand,Asia,Upper middle income,8176687182.160615,-832294987.8706484,7344392194.289967
2017,Tunisia,Africa,Lower middle income,4675514826.669682,-2413413487.6240506,2262101339.045631
2017,Turkmenistan,Asia,Upper middle income,2520978901.6247616,-2824625628.5737514,-303646726.94898987
2017,Türkiye,Asia,Upper middle income,17616726965.752266,-14187407360.283115,3429319605.4691505
2017,Uzbekistan,Asia,Lower middle income,1295282223.3920097,-457639232.26165134,837642991.1303585
2017,Vietnam,Asia,Lower middle income,6925192634.375686,-4113571218.6411295,2811621415.734556
2018,Algeria,Africa,Lower middle income,250974749.11658582,-160847331.63565904,90127417.48092678
2018,Angola,Africa,Lower middle income,15299405786.060175,-11462084047.392336,3837321738.667839
2018,Argentina,America,Upper middle income,56763622385.074326,-31387337871.998245,25376284513.07608
2018,Armenia,Asia,Upper middle income,601923787.1709192,-395092834.0675017,206830953.10341746
2018,Azerbaijan,Asia,Upper middle income,5462395291.043654,-3237629070.5775075,2224766220.466147
2018,Belarus,Europe,Upper middle income,3390412834.863953,-5473655147.589935,-2083242312.7259822
2018,Belize,America,Upper middle income,100606697.95698728,-93872073.52983189,6734624.42715539
2018,Botswana,Africa,Upper middle income,145621467.63079828,-188098621.11641407,-42477153.48561579
2018,Brazil,America,Upper middle income,27756854111.177216,-32303366023.554535,-4546511912.377319
2018,Bulgaria,Europe,Upper middle income,1106443383.8621383,-687101384.1149397,419341999.7471986
2018,Colombia,America,Upper middle income,7200925541.504527,-9327269496.699451,-2126343955.1949244
2018,Congo Republic,Africa,Lower middle income,367217677.37951404,-452831125.6388082,-85613448.25929415
2018,Costa Rica,America,Upper middle income,1747809064.7652962,-1574387399.9826703,173421664.7826259
2018,Cote d'Ivoire,Africa,Lower middle income,3947522958.928339,-1074540127.1351707,2872982831.793168
2018,Dominica,America,Upper middle income,38523485.08491343,-36503072.58312826,2020412.501785174
2018,Dominican Republic,America,Upper middle income,4348747001.747895,-1982926863.257045,2365820138.4908504
2018,Ecuador,America,Upper middle income,7919520906.795288,-5880005582.414553,2039515324.3807354
2018,Egypt,Africa,Lower middle income,30964441531.104446,-11854461663.61756,19109979867.486885
2018,El Salvador,America,Lower middle income,996968028.9231648,-1188874735.7531388,-191906706.82997394
2018,Fiji,Oceania,Upper middle income,161456282.9041888,-62069510.78015496,99386772.12403385
2018,Gabon,Africa,Upper middle income,1056405500.6855979,-837150203.2269839,219255297.458614
2018,Grenada,America,Upper middle income,44824613.02853211,-54660157.77888469,-9835544.750352576
2018,Guatemala,America,Upper middle income,897006495.1056043,-687226033.344172,209780461.7614323
2018,India,Asia,Lower middle income,22002514995.8538,-25907484753.70136,-3904969757.847557
2018,Indonesia,Asia,Lower middle income,36117824784.65434,-19723055609.555874,16394769175.098469
2018,Iran,Asia,Lower middle income,177475470.41333383,-148600715.60855377,28874754.804780066
2018,Iraq,Asia,Upper middle income,4146771657.500838,-2005616612.7733474,2141155044.7274904
2018,Jamaica,America,Upper middle income,438884189.0017504,-1136379200.49527,-697495011.4935195
2018,Jordan,Asia,Upper middle income,4865893588.750823,-1142162392.4298463,3723731196.3209767
2018,Kazakhstan,Asia,Upper middle income,4155059696.1986856,-1716116699.2254093,2438942996.973276
2018,Lebanon,Asia,Lower middle income,5011989794.3933325,-3029104000.1424465,1982885794.250886
2018,Lesotho,Africa,Lower middle income,201024378.9590525,-59673008.52153683,141351370.43751568
2018,Liberia,Africa,Low income,705567788.6590717,-14332290.686767284,691235497.9723043
2018,Maldives,Asia,Upper middle income,1245982600.7425404,-398174035.2467839,847808565.4957564
2018,Mauritius,Africa,Upper middle income,112946530.21967424,-157264671.0548963,-44318140.83522205
2018,Mexico,America,Upper middle income,30455941306.52418,-36050493736.377174,-5594552429.852993
2018,Moldova,Europe,Upper middle income,402306991.96454585,-139917270.3268865,262389721.63765934
2018,Mongolia,Asia,Lower middle income,1514748930.9953985,-1054898779.9660006,459850151.02939796
2018,Montenegro,Europe,Upper middle income,1282251649.9485543,-727232980.5031149,555018669.4454393
2018,Morocco,Africa,Lower middle income,2563496718.5189295,-3020955270.6025352,-457458552.08360577
2018,Nigeria,Africa,Lower middle income,10140379905.302967,-1511414773.875448,8628965131.427519
2018,North Macedonia,Europe,Upper middle income,1027345277.5050107,-520984392.6444254,506360884.86058533
2018,Pakistan,Asia,Lower middle income,10887994396.249851,-4338070025.350814,6549924370.899037
2018,Paraguay,America,Upper middle income,1113434360.2405791,-466218653.89576834,647215706.3448107
2018,Peru,America,Upper middle income,937071239.4246575,-2283797743.3494983,-1346726503.924841
2018,Philippines,Asia,Lower middle income,5970919292.148755,-4998422223.216201,972497068.9325542
2018,Serbia,Europe,Upper middle income,2109003809.2322567,-3361401356.8520494,-1252397547.6197927
2018,South Africa,Africa,Upper middle income,13200470083.440096,-15607899049.745682,-2407428966.305586
2018,Sri Lanka,Asia,Lower middle income,4706391679.631218,-3870627769.5166144,835763910.1146035
2018,St. Lucia,America,Upper middle income,20114427.39817055,-49969471.036984354,-29855043.638813805
2018,St. Vincent and the Grenadines,America,Upper middle income,38498606.30159751,-38894909.55954375,-396303.2579462379
2018,Suriname,America,Upper middle income,169535998.65868068,-189096869.4900629,-19560870.831382215
2018,Thailand,Asia,Upper middle income,7463751765.169971,-1636708453.2924764,5827043311.877495
2018,Tunisia,Africa,Lower middle income,3099159008.191402,-2115426803.3035934,983732204.8878086
2018,Turkmenistan,Asia,Upper middle income,1757762976.505031,-2865764374.6156235,-1108001398.1105924
2018,Türkiye,Asia,Upper middle income,18048085502.87589,-15125984951.19961,2922100551.676279
2018,Uzbekistan,Asia,Lower middle income,3257163172.4052386,-652071200.5708053,2605091971.8344336
2018,Vietnam,Asia,Lower middle income,4663906224.289398,-4510369810.043122,153536414.2462759
2019,Algeria,Africa,Lower middle income,257795644.9977949,-129623544.47746065,128172100.52033424
2019,Angola,Africa,Lower middle income,12151765576.368515,-14802072857.433004,-2650307281.0644894
2019,Argentina,America,Upper middle income,15494628188.54504,-37564899675.411545,-22070271486.866505
2019,Armenia,Asia,Upper middle income,1266796338.1341317,-980600578.3087709,286195759.8253608
2019,Azerbaijan,Asia,Upper middle income,2270203737.5824237,-2370662021.5936065,-100458284.01118279
2019,Belarus,Europe,Upper middle income,2432776622.3488336,-4134339924.8981566,-1701563302.549323
2019,Belize,America,Upper middle income,122312859.35171588,-102855924.82611845,19456934.525597423
2019,Botswana,Africa,Upper middle income,113069150.42436644,-204374672.83424595,-91305522.4098795
2019,Brazil,America,Upper middle income,23806786988.647648,-41088399901.71348,-17281612913.06583
2019,Bulgaria,Europe,Upper middle income,181029724.81638336,-644160260.5197021,-463130535.7033187
2019,Colombia,America,Upper middle income,6020720463.010117,-8162729194.3579445,-2142008731.347828
2019,Congo Republic,Africa,Lower middle income,777846688.0926529,-515749517.4040079,262097170.688645
2019,Costa Rica,America,Upper middle income,2502767900.842048,-1723556414.883539,779211485.9585092
2019,Cote d'Ivoire,Africa,Lower middle income,5324494583.122369,-2484740832.0500903,2839753751.0722785
2019,Dominica,America,Upper middle income,75892791.44288501,-27220288.627708875,48672502.81517614
2019,Dominican Republic,America,Upper middle income,2932913159.3391633,-2299366789.2774525,633546370.0617108
2019,Ecuador,America,Upper middle income,7642017602.218423,-6777536300.349194,864481301.8692293
2019,Egypt,Africa,Lower middle income,21186579446.435696,-10629956073.948381,10556623372.487314
2019,El Salvador,America,Lower middle income,1985929656.494283,-2142178860.698495,-156249204.20421195
2019,Fiji,Oceania,Upper middle income,154503197.6615271,-177734473.15119594,-23231275.489668846
2019,Gabon,Africa,Upper middle income,773447113.6180022,-825510124.927895,-52063011.30989277
2019,Grenada,America,Upper middle income,24111012.184123535,-53470363.77957728,-29359351.595453743
2019,Guatemala,America,Upper middle income,2432870762.49535,-894771515.1980196,1538099247.2973304
2019,India,Asia,Lower middle income,27926848090.60304,-17914171492.780567,10012676597.822472
2019,Indonesia,Asia,Lower middle income,35814646404.703316,-23392247490.617455,12422398914.085861
2019,Iran,Asia,Lower middle income,249647986.16956717,-138324484.88884228,111323501.28072488
2019,Iraq,Asia,Upper middle income,3541835317.6144233,-2255301576.960787,1286533740.6536365
2019,Jamaica,America,Upper middle income,1189910918.2485485,-2128453866.5159478,-938542948.2673993
2019,Jordan,Asia,Upper middle income,4743080568.951804,-2207386669.2463684,2535693899.7054358
2019,Kazakhstan,Asia,Upper middle income,2450772508.293031,-2991332438.069962,-540559929.7769308
2019,Lebanon,Asia,Lower middle income,3399650374.3491993,-3247475973.764313,152174400.58488607
2019,Lesotho,Africa,Lower middle income,226176007.60097796,-63374294.436205596,162801713.16477236
2019,Liberia,Africa,Low income,641526086.4433247,-15400532.177090049,626125554.2662346
2019,Maldives,Asia,Upper middle income,649938984.404423,-426249428.5616144,223689555.8428086
2019,Mauritius,Africa,Upper middle income,176838923.6541525,-175297860.89774382,1541062.7564086914
2019,Mexico,America,Upper middle income,42329575093.89609,-47284288077.80314,-4954712983.907051
2019,Moldova,Europe,Upper middle income,469963155.01928645,-155206898.56189984,314756256.4573866
2019,Mongolia,Asia,Lower middle income,819673183.6824653,-568291385.656774,251381798.02569127
2019,Montenegro,Europe,Upper middle income,930204519.9613298,-594120870.0362825,336083649.9250473
2019,Morocco,Africa,Lower middle income,6201581162.721697,-3061180351.344404,3140400811.3772926
2019,Nigeria,Africa,Lower middle income,4874873759.365368,-1409965508.5144804,3464908250.8508873
2019,North Macedonia,Europe,Upper middle income,578405160.9329658,-356448908.9868456,221956251.94612014
2019,Pakistan,Asia,Lower middle income,13212273335.813433,-9499037001.409836,3713236334.403597
2019,Paraguay,America,Upper middle income,1163781094.733452,-572161143.4606692,591619951.2727829
2019,Peru,America,Upper middle income,2287753615.028619,-2370474485.598087,-82720870.56946802
2019,Philippines,Asia,Lower middle income,7916048741.546994,-6804474123.864055,1111574617.6829395
2019,Serbia,Europe,Upper middle income,3952614171.6883783,-3684178510.039025,268435661.6493535
2019,South Africa,Africa,Upper middle income,15885851907.355583,-7959182911.509807,7926668995.845777
2019,Sri Lanka,Asia,Lower middle income,5981947217.025672,-4588457096.118271,1393490120.907401
2019,St. Lucia,America,Upper middle income,86217430.58911179,-50953862.51970208,35263568.06940971
2019,St. Vincent and the Grenadines,America,Upper middle income,106226714.40762101,-36694234.84325401,69532479.564367
2019,Suriname,America,Upper middle income,414256962.6737646,-194548708.65969285,219708254.01407173
2019,Thailand,Asia,Upper middle income,4424795886.332701,-1912727769.6055794,2512068116.7271214
2019,Tunisia,Africa,Lower middle income,4553671438.65522,-2838717593.2439613,1714953845.4112587
2019,Turkmenistan,Asia,Upper middle income,732799677.9239931,-3035263268.3095574,-2302463590.3855643
2019,Türkiye,Asia,Upper middle income,21013188264.609222,-18370376688.069965,2642811576.539257
2019,Uzbekistan,Asia,Lower middle income,5364810600.183779,-790435662.8509388,4574374937.33284
2019,Vietnam,Asia,Lower middle income,3144776926.187869,-4775871191.7827635,-1631094265.5948944
2020,Algeria,Africa,Lower middle income,273344961.6032039,-124659563.55101067,148685398.05219322
2020,Angola,Africa,Lower middle income,8308471662.124413,-14352838057.8703,-6044366395.745888
2020,Argentina,America,Upper middle income,17279373195.31973,-14902176932.757751,2377196262.5619774
2020,Armenia,Asia,Upper middle income,382324309.048431,-623057089.0077782,-240732779.9593472
2020,Azerbaijan,Asia,Upper middle income,1031238321.822895,-2273654173.691958,-1242415851.869063
2020,Belarus,Europe,Upper middle income,4422235781.500263,-4345319069.220191,76916712.28007221
2020,Belize,America,Upper middle income,210568695.64037865,-83335238.15219025,127233457.4881884
2020,Botswana,Africa,Upper middle income,177421538.9897734,-194679689.37309363,-17258150.383320242
2020,Brazil,America,Upper middle income,48028891538.03332,-37244443082.1674,10784448455.865921
2020,Bulgaria,Europe,Upper middle income,3728742419.7946978,-621342673.7188501,3107399746.0758476
2020,Colombia,America,Upper middle income,15792147820.693745,-7558174496.697636,8233973323.996109
2020,Congo Republic,Africa,Lower middle income,356327714.12496305,-751604073.4674836,-395276359.3425206
2020,Costa Rica,America,Upper middle income,562686360.4904346,-1581178762.2090347,-1018492401.7186
2020,Cote d'Ivoire,Africa,Lower middle income,4940637256.100188,-1798904379.8568275,3141732876.2433605
2020,Dominica,America,Upper middle income,86054576.45468129,-28192598.36912158,57861978.08555971
2020,Dominican Republic,America,Upper middle income,12107498319.781363,-5152786016.418021,6954712303.363341
2020,Ecuador,America,Upper middle income,4227451085.22855,-5382796313.247735,-1155345228.019185
2020,Egypt,Africa,Lower middle income,20553004707.128613,-12911182388.373737,7641822318.754875
2020,El Salvador,America,Lower middle income,1915852483.3044279,-1194250309.2680848,721602174.0363431
2020,Fiji,Oceania,Upper middle income,546784048.1516194,-251492305.38004786,295291742.7715716
2020,Gabon,Africa,Upper middle income,1719990336.9123645,-1850958914.2140398,-130968577.30167532
2020,Grenada,America,Upper middle income,68489600.47552678,-46390182.16794614,22099418.307580642
2020,Guatemala,America,Upper middle income,2267454973.258726,-1152838383.9297466,1114616589.3289795
2020,India,Asia,Lower middle income,25477391890.120052,-28209307548.070435,-2731915657.950382
2020,Indonesia,Asia,Lower middle income,35363975737.51778,-31845278036.795578,3518697700.7221985
2020,Iran,Asia,Lower middle income,422440473.05905515,-162939226.2395273,259501246.81952786
2020,Iraq,Asia,Upper middle income,4065726982.5979166,-3676854862.6466694,388872119.9512472
2020,Jamaica,America,Upper middle income,389010716.9992024,-1194397872.1699147,-805387155.1707124
2020,Jordan,Asia,Upper middle income,6142012612.371804,-2388880042.113589,3753132570.2582154
2020,Kazakhstan,Asia,Upper middle income,2044955378.2865684,-2558518023.566568,-513562645.2799995
2020,Lebanon,Asia,Lower middle income,1674872369.1393476,-348896921.5228302,1325975447.6165173
2020,Lesotho,Africa,Lower middle income,252345767.59861168,-66447326.0155664,185898441.58304527
2020,Liberia,Africa,Low income,652821343.4484866,-28716368.27455554,624104975.173931
2020,Maldives,Asia,Upper middle income,922346483.5338959,-273497647.9621188,648848835.5717771
2020,Mauritius,Africa,Upper middle income,832871135.8098224,-370530117.22920406,462341018.5806184
2020,Mexico,America,Upper middle income,39694115532.56882,-49912307690.00204,-10218192157.43322
2020,Moldova,Europe,Upper middle income,623721977.9769713,-164908532.86380774,458813445.11316353
2020,Mongolia,Asia,Lower middle income,2249848950.0578437,-1371012617.9809859,878836332.0768578
2020,Montenegro,Europe,Upper middle income,1498692416.202791,-666456247.7448404,832236168.4579506
2020,Morocco,Africa,Lower middle income,9114867254.60463,-4235028973.468173,4879838281.1364565
2020,Nigeria,Africa,Lower middle income,6938691346.816004,-1626548784.6178145,5312142562.198189
2020,North Macedonia,Europe,Upper middle income,1441465072.2565792,-762577677.6449856,678887394.6115936
2020,Pakistan,Asia,Lower middle income,15988087236.916845,-8885856278.79044,7102230958.126406
2020,Paraguay,America,Upper middle income,3882848546.7282166,-651946415.0625296,3230902131.665687
2020,Peru,America,Upper middle income,10036424717.822416,-1233561156.1823604,8802863561.640057
2020,Philippines,Asia,Lower middle income,15357666259.219793,-5554715095.459529,9802951163.760265
2020,Serbia,Europe,Upper middle income,5080705674.808444,-2919368040.4306006,2161337634.3778434
2020,South Africa,Africa,Upper middle income,5511067960.102971,-12477092023.338493,-6966024063.235522
2020,Sri Lanka,Asia,Lower middle income,2887127742.528756,-4044455890.7693567,-1157328148.2406006
2020,St. Lucia,America,Upper middle income,162541078.201234,-49609995.16344846,112931083.03778556
2020,St. Vincent and the Grenadines,America,Upper middle income,85694465.64690411,-32480574.733541105,53213890.91336301
2020,Suriname,America,Upper middle income,126131014.85060552,-123876544.4167021,2254470.433903411
2020,Thailand,Asia,Upper middle income,718542014.6606414,-6509405090.544601,-5790863075.88396
2020,Tunisia,Africa,Lower middle income,3119959710.233927,-2440399806.418076,679559903.8158507
2020,Turkmenistan,Asia,Upper middle income,1023398635.9159864,-2839346556.44213,-1815947920.5261436
2020,Türkiye,Asia,Upper middle income,21325115623.215733,-19486354431.607952,1838761191.6077805
2020,Uzbekistan,Asia,Lower middle income,6861837250.679592,-968738704.4532871,5893098546.226305
2020,Vietnam,Asia,Lower middle income,2981825303.2007756,-5411192505.398307,-2429367202.197531
2021,Algeria,Africa,Lower middle income,251854902.07837746,-141665438.37755862,110189463.70081884
2021,Angola,Africa,Lower middle income,10126380008.19478,-14144657665.371973,-4018277657.1771927
2021,Argentina,America,Upper middle income,6134381659.062673,-7103682384.312551,-969300725.2498779
2021,Armenia,Asia,Upper middle income,1548446386.596663,-488404465.380109,1060041921.2165539
2021,Azerbaijan,Asia,Upper middle income,1043606571.0505582,-2485495224.55847,-1441888653.5079117
2021,Belarus,Europe,Upper middle income,2013838702.1273637,-3093722000.8938465,-1079883298.7664828
2021,Belize,America,Upper middle income,546591874.4845977,-651571735.7007734,-104979861.21617568
2021,Botswana,Africa,Upper middle income,439635730.02599704,-152856990.8144379,286778739.2115592
2021,Brazil,America,Upper middle income,19201752925.614697,-32696785224.32869,-13495032298.713993
2021,Bulgaria,Europe,Upper middle income,1636565567.4797893,-588453939.862176,1048111627.6176133
2021,Colombia,America,Upper middle income,20293330932.988655,-13427589809.451637,6865741123.537018
2021,Congo Republic,Africa,Lower middle income,324739620.1969822,-395492513.7305371,-70752893.53355491
2021,Costa Rica,America,Upper middle income,1229175853.5413463,-1512393194.5799153,-283217341.038569
2021,Cote d'Ivoire,Africa,Lower middle income,5241731833.058573,-1178498988.828467,4063232844.230106
2021,Dominica,America,Upper middle income,87718591.65622403,-18161071.016589552,69557520.63963448
2021,Dominican Republic,America,Upper middle income,3832852068.6601233,-2548446866.816448,1284405201.8436751
2021,Ecuador,America,Upper middle income,3053616940.6866403,-3272952789.0083485,-219335848.3217082
2021,Egypt,Africa,Lower middle income,26892240772.114662,-17555084544.548237,9337156227.566425
2021,El Salvador,America,Lower middle income,1537576521.625533,-1192280921.7286935,345295599.8968396
2021,Fiji,Oceania,Upper middle income,641835686.7800148,-23150476.563711956,618685210.2163028
2021,Gabon,Africa,Upper middle income,987802509.9401582,-1133701112.7426717,-145898602.80251348
2021,Grenada,America,Upper middle income,95749447.61106038,-46573934.32094195,49175513.29011843
2021,Guatemala,America,Upper middle income,1634757078.7923484,-942584520.9565593,692172557.8357891
2021,India,Asia,Lower middle income,31413586014.54276,-16263541833.322336,15150044181.220423
2021,Indonesia,Asia,Lower middle income,23638501669.42827,-39950958134.928535,-16312456465.500267
2021,Iran,Asia,Lower middle income,307195465.1534527,-109265333.37204906,197930131.78140363
